province,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
重庆市,2013-07,25.83,33.27,13.22,9.71,0.34,72.41,40,一级
重庆市,2013-08,31.54,39.26,15.31,10.5,0.37,75.54,47,一级
重庆市,2013-09,48.02,57.43,20.38,11.88,0.52,72.85,67,二级
重庆市,2013-10,58.61,70.73,25.92,13.56,0.59,63.91,80,二级
重庆市,2013-11,54.19,69.48,28.92,13.77,0.64,41.95,76,二级
重庆市,2013-12,77.55,96.75,37.49,17.38,0.81,38.46,104,三级
陕西省,2013-01,74.77,91.95,32.95,19.2,1.07,42.02,101,三级
陕西省,2013-02,83.5,96.24,28.45,17.67,1.14,47.32,112,三级
陕西省,2013-03,55.71,83.97,19.04,14.33,0.61,55.37,79,二级
陕西省,2013-04,50.46,65.9,14.23,11.68,0.5,65.9,70,二级
陕西省,2013-05,47.83,59.13,15.0,9.52,0.43,79.19,67,二级
陕西省,2013-06,39.93,49.85,14.57,8.28,0.38,86.47,58,二级
陕西省,2013-07,37.25,45.61,14.78,8.3,0.41,78.08,54,二级
陕西省,2013-08,36.38,46.17,15.17,8.87,0.4,77.3,53,二级
陕西省,2013-09,47.9,61.96,17.94,11.49,0.62,73.78,67,二级
陕西省,2013-10,60.7,82.96,22.56,20.45,0.79,55.1,83,二级
陕西省,2013-11,47.18,70.26,26.27,20.95,0.92,40.22,69,二级
陕西省,2013-12,71.14,95.72,39.97,28.4,1.46,35.21,97,二级
青海省,2013-01,2.24,2.87,0.89,0.77,0.16,70.61,36,一级
青海省,2013-02,2.82,3.91,0.96,0.67,0.14,70.69,36,一级
青海省,2013-03,7.34,8.98,0.71,0.59,0.14,83.42,43,一级
青海省,2013-04,15.15,16.22,0.74,0.58,0.13,93.11,49,一级
青海省,2013-05,15.84,16.47,0.91,0.58,0.13,95.35,50,一级
青海省,2013-06,13.32,13.89,0.91,0.63,0.12,92.11,48,一级
青海省,2013-07,13.34,13.98,1.08,0.78,0.12,77.74,40,一级
青海省,2013-08,15.26,15.89,0.99,0.74,0.12,87.32,45,一级
青海省,2013-09,12.99,13.57,1.2,0.76,0.13,83.43,43,一级
青海省,2013-10,5.61,6.19,0.91,0.87,0.13,82.04,42,一级
青海省,2013-11,2.48,3.16,0.84,0.93,0.14,75.72,39,一级
青海省,2013-12,2.18,2.75,0.91,0.91,0.15,68.25,35,一级
香港特别行政区,2013-01,53.48,73.51,13.06,44.1,1.17,61.56,76,二级
香港特别行政区,2013-02,30.12,40.11,7.37,30.76,0.93,56.89,50,一级
香港特别行政区,2013-03,30.56,42.79,7.2,38.04,0.61,58.18,54,二级
香港特别行政区,2013-04,33.72,44.52,7.35,35.06,0.54,62.71,54,二级
香港特别行政区,2013-05,17.21,24.97,6.34,27.97,0.46,44.12,38,一级
香港特别行政区,2013-06,9.48,17.18,5.44,17.85,0.4,39.03,26,一级
香港特别行政区,2013-07,6.7,12.83,3.52,17.19,0.29,33.48,24,一级
香港特别行政区,2013-08,14.65,25.66,5.8,26.78,0.49,41.04,37,一级
香港特别行政区,2013-09,24.84,37.54,6.57,24.01,0.55,61.19,43,一级
香港特别行政区,2013-10,50.24,71.2,12.31,29.59,0.83,94.77,71,二级
香港特别行政区,2013-11,37.03,54.75,10.36,29.97,0.82,65.05,55,二级
香港特别行政区,2013-12,68.71,88.63,19.55,48.86,1.14,59.87,95,二级
黑龙江省,2013-01,37.44,43.58,9.52,11.7,0.5,39.6,54,二级
黑龙江省,2013-02,27.31,31.83,9.14,10.04,0.4,44.38,41,一级
黑龙江省,2013-03,16.48,19.96,6.39,8.16,0.33,59.5,35,一级
黑龙江省,2013-04,10.74,13.78,3.79,5.39,0.27,66.68,35,一级
黑龙江省,2013-05,17.92,21.8,4.5,5.65,0.24,67.62,36,一级
黑龙江省,2013-06,22.81,25.82,5.35,4.29,0.24,75.45,40,一级
黑龙江省,2013-07,20.91,23.39,4.82,4.31,0.22,72.28,40,一级
黑龙江省,2013-08,22.6,25.08,5.78,4.25,0.26,65.07,40,一级
黑龙江省,2013-09,15.86,19.4,5.48,4.97,0.25,62.88,34,一级
黑龙江省,2013-10,33.16,37.98,8.32,8.79,0.37,49.38,51,二级
黑龙江省,2013-11,26.86,32.8,10.08,10.23,0.42,42.93,44,一级
黑龙江省,2013-12,33.12,40.05,11.35,13.42,0.54,38.5,48,一级
